transaction_amount,transaction_hour,account_age_days,num_transactions_last_24h,distance_from_home_km
-0.7067903384256141,-0.9688837201107653,-0.7637495616449289,-0.6653399042872774,0.01809932035205085
-0.963811456609945,0.046926819012722616,-0.11001663415470128,-0.06728156335489313,-0.3922993895994089
-1.3930296435062026,-0.0981889722906328,-0.8018505604863838,0.5307767775774912,-0.9581335390983526
1.4545944146583776,-1.1139995114141206,-0.8479728222418293,-0.06728156335489313,3.2834722895017645
-0.7828346031446145,-0.2433047635939882,-0.8700312952553033,0.5307767775774912,-0.8057699461822418
0.6411898400849354,1.207853149439566,-0.573244567437654,0.5307767775774912,0.03898787744538872
-0.40105557580304074,0.33715840161943345,-0.6153561977361042,-0.6653399042872774,0.1710772825944363
-0.8435850492609109,-0.533536346200699,-0.3205747856469525,-0.06728156335489313,-0.2817129108699736
0.20432474388732574,1.207853149439566,-0.6193668291930995,-0.06728156335489313,-0.8715074640936284
0.3115230835377603,0.48227419292278884,0.23690298687538883,-0.06728156335489313,1.1700418071170013
-1.018897525465981,0.48227419292278884,-0.3265907328324454,-0.06728156335489313,0.646599141131008
1.4426992224118298,1.3529689407429213,-0.8640153480698104,-0.6653399042872774,1.0268937540950103
-0.748565120720037,-0.0981889722906328,1.7549269933480953,-1.2633982452196617,0.19012273170895008
0.7524948532490587,0.6273899842261442,-0.4449043608138056,-0.6653399042872774,-0.3861556963366625
-0.8149799440965942,-1.259115302717476,0.469519611381114,-1.2633982452196617,0.35108749519290594
1.6572375111442055,-0.8237679288074098,2.0697615627222232,-0.06728156335489313,-0.6435764440457368
0.16382444647646147,0.33715840161943345,-0.5010532012117392,-0.06728156335489313,-0.2958434053742903
0.449875498119629,-0.533536346200699,-0.9241748199247394,0.5307767775774912,1.9840811644308998
1.4016324872749395,1.643200523349632,0.19278604084844095,-0.6653399042872774,-0.27802669491232584
-0.37230886120721746,1.0627373581362105,0.9808751221480098,-1.2633982452196617,0.014413104394403084
-0.04660716874222498,-0.0981889722906328,-0.942222661481218,-0.6653399042872774,-0.3400779968660645
0.47494036749628255,1.207853149439566,-0.8700312952553033,-0.06728156335489313,-0.6865822968849615
0.506944099016756,-1.259115302717476,-0.5010532012117392,-0.6653399042872774,-0.23747831937819955
-0.7124547156858748,1.4980847320462767,1.4982465801003986,-0.6653399042872774,-0.43469087311235904
-0.8206443213568549,0.33715840161943345,-0.9662864502231896,0.5307767775774912,-0.4162597933241199
-0.24769256148148125,-0.3884205548973436,-0.9181588727392465,-1.2633982452196617,-0.41871727062921843
-0.13497145400229243,-0.533536346200699,1.5042625272858916,-0.6653399042872774,-0.5010427603500202
2.0456721817665855,-1.4042310940208313,-0.7878133503869005,-0.06728156335489313,-0.6460339213508353
-0.660342444891476,1.0627373581362105,0.036371414025625756,-0.06728156335489313,0.012569996415579094
-0.4776662782480672,1.207853149439566,-0.017772110643810273,-0.6653399042872774,-0.6269884722363215
0.9649090005088364,0.6273899842261442,-0.9342013985672275,-1.2633982452196617,-0.20061615980172104
-0.5811827726793322,-0.6786521375040544,0.3532112991282514,-0.06728156335489313,0.026086121593621222
-0.8872007541649186,-1.549346885324187,-0.7697655088304217,-1.2633982452196617,0.11516967390344403
-0.04419980840661414,-0.8237679288074098,-0.605329619093616,-0.6653399042872774,-0.19508683586524928
0.444494339722381,-0.8237679288074098,1.089162171486882,-0.6653399042872774,-0.9452317832465852
-0.39638246456332565,1.0627373581362105,1.746905730434105,-1.2633982452196617,-0.37448267913744426
-0.20294398112542125,1.643200523349632,-0.4609468866417866,0.5307767775774912,-0.5391336585790479
2.4588885029026066,-1.6944626766275424,3.6058334107514085,1.7268934594422598,0.1342151230179578
3.65619624629022,-0.2433047635939882,0.9347528603925643,0.5307767775774912,-0.4574225381845208
-1.2798837077324945,-0.0981889722906328,-0.9281854513817346,-0.06728156335489313,0.4893205936047
1.1121828092756156,0.917621566832855,-0.029804005014796058,0.5307767775774912,-0.4973565443923724
2.734885284908811,-0.2433047635939882,-0.6354093550210805,-0.06728156335489313,-0.591969420638667
1.1490012614673104,1.3529689407429213,-0.39276615187286723,0.5307767775774912,-0.6374327507829904
0.0026729134220435085,-0.9688837201107653,0.48155150575209976,0.5307767775774912,-0.7996262529194954
-0.42866941494681166,0.19204261031607803,0.3732644564132277,-0.6653399042872774,-0.8536907536316638
-0.8111564894459181,-1.259115302717476,-0.4268565192573269,0.5307767775774912,-0.12074814738601786
-0.19543868125557576,0.917621566832855,1.6566665226517114,-0.6653399042872774,-0.7811951731312562
-0.8188033987472702,-0.9688837201107653,-0.8098718234003743,-0.6653399042872774,-0.8364884124959739
-0.3078765698717516,-0.533536346200699,0.8405030211531757,1.1288351185098755,1.620374523276313
-0.9926997806372749,-1.549346885324187,0.5377003461500334,2.3249518003746443,0.567959867367854
-0.2263095373239969,0.19204261031607803,-0.4088086777008482,-0.6653399042872774,0.6355404932580644
-0.6682725730558411,-0.533536346200699,-0.7677601931019241,0.5307767775774912,-0.8346453045171499
-0.8112980988774247,-0.6786521375040544,0.8966518615511093,-1.2633982452196617,0.21039691947601333
-0.5769344897341366,-0.0981889722906328,-0.0919687925982226,-0.6653399042872774,-0.41257357736647204
0.593042633372719,1.207853149439566,-0.8479728222418293,-0.6653399042872774,-0.38922754296803563
0.08721374403143502,-1.6944626766275424,0.36925382495623243,1.1288351185098755,-0.8696643561148044
2.0006403825475125,-1.6944626766275424,-0.888079136811782,-0.6653399042872774,-0.42547533321823944
1.0985883038509898,-1.1139995114141206,-0.9702970816801848,-0.06728156335489313,-0.7086995926308486
-0.10325094134483237,1.207853149439566,3.734173617375257,1.7268934594422598,-0.5661659089351321
-0.5225564680356336,1.0627373581362105,-0.9502439243952086,0.5307767775774912,-0.8708930947673537
-0.49593389491240797,0.7725057755294996,0.7101574988008297,-0.06728156335489313,-0.5508066757782661
0.024763984737060422,1.643200523349632,-0.6915581954190142,0.5307767775774912,1.0692852376079602
-0.6841328293845711,-0.8237679288074098,-0.7477070358169479,1.7268934594422598,1.246223603575057
-0.502164709898695,-1.6944626766275424,-0.39076083614436957,-0.06728156335489313,-0.841403367106171
-1.2416491612257343,-1.259115302717476,0.876598704266133,1.1288351185098755,-0.35236538339155726
-0.518591403953451,-0.9688837201107653,1.3478479004630763,-0.06728156335489313,-0.9562904311195287
-0.9728744602263623,-0.3884205548973436,-0.26442594524901886,-0.06728156335489313,-0.3916850202731343
-1.004170144589303,0.046926819012722616,1.7709695191760764,-1.2633982452196617,-0.6534063532661311
1.3111440605422744,-0.3884205548973436,-0.8579994008843175,2.3249518003746443,-0.3560515993492051
-0.257746831118444,-0.0981889722906328,0.048403308396611534,0.5307767775774912,-0.4752392486464853
-0.4875789384535235,1.0627373581362105,1.6987781529501618,-0.6653399042872774,-0.793482559656749
0.8578522702899084,1.207853149439566,0.7783382335697491,0.5307767775774912,-0.8063843155085165
-0.09942748669415623,-1.549346885324187,-0.6213721449215971,-0.6653399042872774,-0.8518476456528399
3.1442781513941562,0.7725057755294996,-0.888079136811782,-1.2633982452196617,-0.7234444564614401
0.46899277137300893,1.643200523349632,-0.8058611919433791,1.1288351185098755,-0.7412611669234046
1.3951184534256398,1.4980847320462767,-0.697574142604507,-1.2633982452196617,0.7811460235851542
-0.05567017235864217,1.643200523349632,1.6486452597377208,0.5307767775774912,-0.7461761215336017
-0.24670129546093553,-1.549346885324187,1.2054704837397445,-0.6653399042872774,1.1995315347781843
0.9228509993514005,-1.6944626766275424,-0.795834613300891,0.5307767775774912,-0.6245309949312229
0.22726547179138182,-0.0981889722906328,-0.08795816114122734,-0.6653399042872774,0.22022682869640758
-1.1695699605889165,0.7725057755294996,0.036371414025625756,-1.2633982452196617,-0.7031702686943768
0.3416858924486487,-1.549346885324187,-0.7376804571744596,-0.06728156335489313,2.113713092274849
-0.12859902958449906,-1.549346885324187,-0.420840572071834,-0.06728156335489313,-0.6484913986559339
-0.6066724703505055,0.19204261031607803,0.4354292439966542,0.5307767775774912,1.1854010402738673
-1.3353946048830494,1.643200523349632,-0.7717708245589194,-0.6653399042872774,-0.41134483871392274
-0.2975390813717757,-1.549346885324187,0.7181787617148202,0.5307767775774912,0.6306255386478673
-0.07507066447503506,1.0627373581362105,1.2977150072506356,-0.06728156335489313,-0.6067142844692583
-0.4608147558987915,-1.1139995114141206,-0.926180135653237,-1.2633982452196617,-0.6165441936896525
2.4336820240944466,1.643200523349632,-0.45493093945629376,0.5307767775774912,-0.6749092796857434
-0.8621358847882649,1.207853149439566,-0.5391542000531943,-1.2633982452196617,1.0367236633154047
0.9540050742828348,-0.2433047635939882,-0.9241748199247394,0.5307767775774912,-0.9292581807634446
-1.0180478688769417,0.48227419292278884,-0.45693625518479136,-1.2633982452196617,-0.8254297646230304
-0.6028490156998295,-0.533536346200699,-0.9161535570107489,-1.2633982452196617,-0.924957595479522
-0.8243261665760244,1.0627373581362105,-0.6213721449215971,-1.2633982452196617,0.3093103810062304
-0.893856397445725,1.4980847320462767,-0.6755156695910332,-0.06728156335489313,0.3222121368579979
1.166560830974119,0.917621566832855,-0.3787289417733838,-0.6653399042872774,-0.41871727062921843
2.291930983156422,-1.6944626766275424,-0.18020268465211836,-1.2633982452196617,-0.6712230637280956
-0.618567662597053,-1.6944626766275424,-0.5110797798542274,-1.2633982452196617,2.0786940406771945
-0.253923376467768,-0.3884205548973436,-0.3045322598189715,-0.06728156335489313,0.061719542517550255
-1.1935019545135181,-0.533536346200699,-0.7276538785319715,1.1288351185098755,-0.3978287135358806
-1.009409693555044,-0.9688837201107653,0.08850962296656414,-0.06728156335489313,0.1987239022767951
0.5237956213660316,-0.3884205548973436,-0.6795263010480284,-0.06728156335489313,0.12622832177638754
1.447089114788532,0.33715840161943345,0.8846199671801235,0.5307767775774912,-0.35912344598057827
-0.5357261451657398,-0.9688837201107653,-0.7336698257174644,-0.06728156335489313,-0.7013271607155529
-0.7290230191721375,0.6273899842261442,-0.4128193091578435,0.5307767775774912,-0.19385809721270003
-0.21540561109799503,-1.1139995114141206,0.6399714483034126,1.1288351185098755,-0.8543051229579384
1.4833411292542007,1.3529689407429213,-0.17418673746662547,1.1288351185098755,-0.5434342438629705
-0.20450168487199297,0.33715840161943345,-0.7436964043599525,0.5307767775774912,-0.6282172108888707
